height_cm,weight_kg,age,three_point,dunk,defense,passing,rebounding,speed,stamina,injury_prone,position_PF,position_PG,position_SF,position_SG,team_Dragons,team_Eagles,team_Falcons,team_Knights,team_Lions,team_Rhinos,team_Sharks,team_Tigers,team_Wolves,overall_rating
189.0,128.0,24.0,24.20220799808772,27.199860534435604,45.80286165838686,92.77457330754072,52.42547205377367,91.82850353799576,41.29111895892133,0,False,False,True,False,False,True,False,False,False,False,False,False,False,85.82634171300919
213.0,104.0,31.0,80.66650530268164,47.84910701071892,8.813443097669149,8.839696714675839,11.674790276879554,21.68142759291083,25.50872224213981,0,True,False,False,False,False,False,False,False,False,False,True,False,False,71.29709815933737
177.0,97.0,30.0,39.27307432714162,16.136735838838312,63.49066591531628,71.53223105291356,85.6950129869388,94.7306899236962,10.448031675395807,0,False,True,False,False,False,True,False,False,False,False,False,False,False,85.68733598697992
215.0,71.0,33.0,66.64630475268358,60.24494419665878,3.895784634846422,4.930898710982468,98.00054631968167,21.90591730598833,72.88705094885958,0,False,True,False,False,False,False,False,False,False,False,False,False,True,81.888294322993
208.0,112.0,21.0,85.49740195614743,62.53301699544539,80.09387215414303,91.4834949996878,62.25753978327817,14.049900979551731,21.380121066273283,0,False,False,False,False,False,False,False,False,False,False,False,False,True,90.10772603330317
210.0,70.0,19.0,89.08555349831467,82.43504472493495,15.987976336644138,84.37287927102575,15.690262414612013,97.20534746234884,40.6082132559771,0,False,False,False,False,False,False,False,False,True,False,False,False,False,92.18603222558636
181.0,108.0,34.0,70.54608302834863,97.46905960485516,67.55867735674389,94.29827840711356,3.752865753180312,96.23653164545284,60.30138633645882,0,False,False,True,False,False,False,False,False,False,False,False,True,False,96.0166679550075
213.0,70.0,38.0,1.8124041045729733,25.30263409202532,33.47890418906792,57.875647635999925,26.804718737863777,0.0401544025339872,16.975849820713584,0,False,False,False,True,False,False,False,True,False,False,False,False,False,71.27012161891517
199.0,116.0,19.0,65.66310737078761,76.9448894082047,42.001100429566286,38.60509356518358,51.351786674177,22.675861740051594,7.222934827247784,0,False,False,False,False,True,False,False,False,False,False,False,False,False,77.82314081626025
211.0,87.0,25.0,25.87116421554409,84.42123252861431,41.514565399274574,31.02352837447048,38.23633310616279,26.167136663750647,4.414556208745546,0,False,True,False,False,False,True,False,False,False,False,False,False,False,76.96236413544229
194.0,116.0,34.0,58.16222929891936,3.491155265622381,13.521731371285473,5.461030321346905,57.277250973710906,7.771241839172549,50.035836038439015,0,True,False,False,False,False,False,True,False,False,False,False,False,False,72.70272679070548
197.0,72.0,18.0,27.109625376406576,82.73021497372459,11.259046652919446,70.15652656029422,54.94118320609645,7.442841843851566,89.20743510936207,0,True,False,False,False,False,False,False,False,False,True,False,False,False,81.73011257632001
179.0,125.0,38.0,99.72378999036027,75.51336174451959,57.09070537521448,12.93806169667009,37.89559098125076,12.508890983640352,70.8676719965507,0,False,False,False,True,False,False,False,False,False,False,False,False,False,85.76928115315903
203.0,78.0,25.0,75.92925069184736,98.25212722560389,24.974417922935523,67.34197289114327,8.970091901484578,54.76161006537471,90.30975070493096,0,False,False,False,False,False,False,False,False,False,True,False,False,False,87.62400300031544
202.0,118.0,34.0,24.966895274023017,31.53637432661175,39.998301829356855,9.072088274783086,21.526904578583427,51.343449712582014,13.034072356907188,1,False,False,True,False,False,False,True,False,False,False,False,False,False,64.48913986941075
213.0,80.0,22.0,4.035082685969971,5.702691400361937,43.03465323722004,41.61609464061578,30.83521216761988,59.71166200155034,15.766102679690796,0,True,False,False,False,False,False,False,False,False,False,False,False,True,73.75749740490298
198.0,76.0,27.0,6.701653775120997,94.08801695592042,86.50710993753938,92.65853832183812,23.207857786616504,99.54836107332198,27.06746059652893,0,False,False,True,False,False,True,False,False,False,False,False,False,False,89.22305631378717
178.0,110.0,33.0,65.67560634745571,66.17777324716386,38.3397141058259,70.40314525916568,40.03298684107583,49.044909673594994,49.56539208832472,0,False,False,False,True,False,False,False,True,False,False,False,False,False,84.20098505751128
176.0,77.0,36.0,75.87153211639207,32.353041248549154,56.89554832818507,26.610136853730857,88.8272196511506,26.85000761974954,96.38176611881804,1,False,False,True,False,False,False,False,False,False,False,False,False,True,81.37123473097218
207.0,76.0,31.0,29.65599122059307,75.70481146986255,21.399467869831355,9.132573433355706,10.840037271662272,67.3008166288677,73.5953560515178,0,False,True,False,False,False,False,False,False,False,False,False,False,False,78.34734003909938
219.0,114.0,21.0,80.38145451934467,2.7852240821074403,91.08262646863152,29.22489567393879,78.04711383801549,63.938642145409794,58.47568083373047,1,False,False,False,True,True,False,False,False,False,False,False,False,False,81.05169781555207
175.0,112.0,31.0,22.236130474817028,36.047450514155386,50.33451306061541,9.135324272355582,59.08045335179158,42.3358027350786,80.60967479607474,0,False,True,False,False,False,False,False,False,False,False,True,False,False,78.76202948496653
175.0,70.0,18.0,46.423851973922496,57.68812013112085,54.66772648973117,90.69855184382438,68.3175563239818,3.121356033874756,77.04117870686437,1,False,True,False,False,False,False,False,False,False,False,True,False,False,77.9101812845776
196.0,101.0,21.0,37.11129384301278,75.72829782755008,71.87181132622024,10.671181910235427,24.74629812331464,94.57764972463472,36.35144573692667,0,False,True,False,False,False,False,False,False,False,False,False,False,True,85.16494152220753
207.0,127.0,38.0,27.631910846585363,30.328589084928293,95.23867523987246,73.95811772217426,84.31448650297455,83.61186155450426,45.5660821553092,0,True,False,False,False,False,True,False,False,False,False,False,False,False,91.77276921017676
181.0,82.0,24.0,3.174376537298862,34.54808537234457,57.680791963825584,80.08180998597503,54.348442858301446,59.92775178235918,7.451046181864007,0,False,False,False,False,False,True,False,False,False,False,False,False,False,79.48748457863533
203.0,102.0,24.0,9.491793682166971,19.624571670616564,47.34356593750214,10.015499750676693,59.63935996924615,69.06153123866363,40.74052716113488,0,False,True,False,False,True,False,False,False,False,False,False,False,False,78.515064910668
206.0,115.0,24.0,62.48740996069989,98.3567206513663,37.02321856845767,24.76316430714387,65.02550710936616,76.67683563383358,31.521673737728605,0,False,False,False,False,False,False,False,False,True,False,False,False,False,86.2488013055112
180.0,87.0,30.0,37.09410081577652,37.25089315534659,81.01610899597024,5.496630683982207,80.22736971474778,61.55526231931792,90.30506531025154,0,False,False,False,False,False,False,False,False,False,False,True,False,False,86.56071156325908
214.0,106.0,39.0,89.56747776187787,99.19627472386432,88.74689402128824,62.83471175494444,34.72884743056978,44.4479977977791,55.18287335341685,0,False,False,False,False,False,False,False,False,False,False,False,True,False,92.51453965483282
199.0,113.0,21.0,54.42539661136977,22.267607912308492,92.88079606878853,79.50115369284704,50.87059842162667,16.21833724078774,33.720203516895275,0,False,True,False,False,False,False,False,False,True,False,False,False,False,85.38432496247395
176.0,107.0,37.0,74.18963269587151,33.997186379324816,52.13770214737412,27.869431592852575,65.89018065748571,37.93655982041866,22.32554010693609,1,False,False,False,True,False,True,False,False,False,False,False,False,False,72.65830943332276
217.0,101.0,33.0,19.51665172186504,38.27841004030405,88.52388787075652,4.986014639916425,73.6794568710197,58.07968298534757,17.076028345038562,0,False,False,False,True,False,False,False,False,False,True,False,False,False,78.59458596938792
184.0,111.0,38.0,51.87009943805951,68.38664518353433,81.19462346378835,84.3812863658306,89.39730574625047,66.36247207672996,86.90990687247286,0,False,False,False,False,False,False,False,False,False,False,False,False,False,94.04885994513756
201.0,100.0,26.0,67.28716685980798,60.3528806501121,91.50015377475272,63.89630219732846,95.07447132126715,7.046067766695829,85.33464976087238,0,False,False,False,False,True,False,False,False,False,False,False,False,False,93.27063813367494
179.0,88.0,29.0,25.310153917960875,40.32106331838228,97.57788185489326,91.509845449003,45.221510010171805,8.579428489948949,40.0155272865399,0,True,False,False,False,False,True,False,False,False,False,False,False,False,84.92054870450993
185.0,84.0,20.0,58.37727805141116,75.11771369540428,61.54207798208354,57.08539362787616,93.31929170490184,76.63040711189001,20.865191315843106,1,False,False,False,False,False,False,False,False,True,False,False,False,False,80.66625187066347
188.0,82.0,20.0,22.936577703767234,58.064522590963406,31.803961169451988,10.948236606899398,77.22675568375058,36.93826475825851,13.093125212677748,1,False,False,False,False,False,False,False,False,False,False,False,False,False,68.67062733916043
179.0,129.0,19.0,72.70567616153902,59.6081955238306,25.619151443935493,61.13416562477262,40.74078813546854,84.25545014651813,28.25408636624436,1,True,False,False,False,False,False,False,False,False,True,False,False,False,76.00857373404841
209.0,80.0,37.0,38.43550385241349,65.8661354939767,76.00055449620984,48.41730321634075,51.19386306819278,54.661493966367104,33.42153372601147,1,False,False,False,False,False,False,True,False,False,False,False,False,False,79.20866209847324
215.0,108.0,25.0,19.66535849529587,43.27714843418189,42.17126175259164,95.22640145333725,80.88585390335653,21.285008603835745,2.8337450383384644,1,False,False,False,True,True,False,False,False,False,False,False,False,False,70.6357868863596
191.0,103.0,30.0,36.84489199165789,1.6592480632597884,5.383052490845907,7.527871665167362,7.308509102615024,71.99595393694796,14.08686039508613,0,False,False,True,False,False,False,False,False,False,False,True,False,False,72.96338024080431
216.0,105.0,25.0,39.90353176424348,67.74380712282945,34.40916178494421,56.826861626876834,95.17024063905372,68.92793212258371,80.16425898313673,0,True,False,False,False,False,False,False,False,False,False,False,False,True,90.23905298245248
181.0,123.0,20.0,75.42649733470228,90.84345518793752,83.06227604317912,42.07365625686168,12.711049086702396,16.695017903446917,33.269017969267,0,True,False,False,False,False,False,False,False,False,False,True,False,False,88.00283360890856
194.0,101.0,36.0,15.20485674244918,54.69288759854769,41.93346804192883,35.60672991191448,8.900973489600883,60.32221356579637,58.77032283414765,0,False,False,True,False,True,False,False,False,False,False,False,False,False,79.67907113836974
175.0,108.0,32.0,32.67425420300408,5.129384898121558,29.765027756828044,97.25682356497369,69.3400853429044,17.641191042788616,31.484115540873532,0,False,True,False,False,False,False,False,False,False,True,False,False,False,76.47744228722482
208.0,95.0,31.0,21.050693966534297,44.25773459328154,57.56652529974197,41.11272782593792,17.108596685716204,19.187318440450152,82.15776917608379,0,False,False,False,True,False,False,False,False,False,False,False,False,False,79.65890957009533
206.0,90.0,18.0,45.83235945875754,47.508987286676806,70.109758736427,78.8913962965867,51.1525640809493,32.55811325190115,6.404352386478851,1,False,False,False,False,False,False,False,False,False,False,False,False,True,71.11239331764001
181.0,89.0,31.0,20.02820178676259,30.72164170212709,43.053582091303696,16.33544497431565,24.312453042266867,48.64423871418745,26.25086042665441,0,True,False,False,False,False,False,False,False,False,False,False,False,False,73.82706491081166
188.0,82.0,21.0,70.51391455705634,44.203342093112354,3.671294348306664,44.26937019674359,75.6789222902397,38.35345124339769,1.3949018691911452,0,False,False,False,True,False,False,False,False,False,True,False,False,False,76.34962950643332
205.0,126.0,38.0,70.11698615902597,29.994206977702262,89.73857174637149,99.02851705849412,48.8950926438452,12.646424540357115,62.47006694066079,0,False,True,False,False,False,False,False,False,True,False,False,False,False,87.40689110143876
192.0,123.0,25.0,73.65352283347926,50.24272871663764,27.05592564879914,81.16270144448535,82.68678471733621,33.56092442409013,5.404762734972657,0,False,False,False,False,False,False,False,False,False,False,False,False,True,82.95825961164778
178.0,88.0,37.0,66.7760591603153,6.144629013078751,33.63233942703335,23.30189643968348,74.44421678375537,65.07883208469019,36.50939202318059,0,True,False,False,False,False,False,False,False,False,False,False,False,False,79.0367642476406
208.0,118.0,31.0,70.21460961818295,41.11904758694911,17.909493932818155,59.63464974967759,59.52768411040545,28.451195974244413,45.098650264834376,0,False,False,False,False,False,False,False,True,False,False,False,False,False,80.72005217899658
217.0,106.0,20.0,80.50903184956627,93.85297834731304,12.036357620998606,54.54279502117131,3.756622954398059,28.266736054115903,82.18014592542004,0,True,False,False,False,False,False,True,False,False,False,False,False,False,81.7414473392308
175.0,83.0,30.0,66.42193849889682,37.47219705073764,0.0597938834795308,65.01871664456533,74.13087083507622,99.16861403927356,92.17266694516614,1,False,False,False,True,False,False,False,False,True,False,False,False,False,80.6620052989386
184.0,123.0,37.0,24.339668321853047,12.832586218876452,72.81164373361663,26.96300087671828,47.07009994910616,9.473891477934416,24.099625799591795,0,False,False,False,False,False,False,False,False,True,False,False,False,False,75.4606607616321
219.0,77.0,26.0,13.171502857909356,3.2443446047186963,42.746652816668906,71.80141781270015,69.1927363266592,92.85077519437786,72.71311968819275,0,False,True,False,False,False,False,False,False,True,False,False,False,False,84.83122138153638
185.0,116.0,32.0,48.39893681797472,91.72680665776808,32.78381988500341,18.83025249171064,84.53299756887267,3.929194515069245,73.11029830035622,0,False,False,False,False,True,False,False,False,False,False,False,False,False,79.04246041750667
213.0,107.0,32.0,27.86430631150364,35.81397165291445,71.76761577934995,61.31162390692416,46.43502498821417,90.40349864545593,53.83841868964332,0,False,False,False,False,False,False,False,False,True,False,False,False,False,88.41820735240927
219.0,102.0,28.0,72.50060762991187,66.65219766930349,98.46544775908396,89.7532326522084,90.57567906364478,89.40995361061593,76.36104796141586,0,False,True,False,False,False,False,False,False,False,False,True,False,False,100.0
214.0,77.0,21.0,62.374308486400906,61.36379029893838,43.53963233997514,44.58866198598079,40.63664052774615,69.00753541887977,19.25816324585279,1,True,False,False,False,True,False,False,False,False,False,False,False,False,75.74023130436002
176.0,118.0,34.0,45.894051659682034,26.59284506321188,41.86951433276842,45.83634794263062,35.94238268308171,87.94626935118923,7.958814737204245,0,False,True,False,False,False,False,False,False,False,True,False,False,False,77.81658124251254
192.0,118.0,38.0,99.88926120332906,12.55497898984771,85.45473932021804,27.17175988981797,36.60282657465152,57.24077259677651,93.69492539086954,0,False,True,False,False,False,False,True,False,False,False,False,False,False,90.40420400609138
203.0,90.0,29.0,50.26312426301305,58.32523923125568,24.860488461330636,27.913047077426967,46.98043214486815,69.93129211553037,46.84612370870865,1,False,False,False,True,False,False,False,False,False,False,True,False,False,73.79915660227448
193.0,95.0,38.0,10.53932181078052,4.02580030092321,9.73668937912211,72.53263907358782,16.427044945592804,45.82533147650479,3.2799874276896013,0,False,False,True,False,False,False,True,False,False,False,False,False,False,68.69995973351405
180.0,83.0,23.0,33.21910331156046,82.6858560972753,26.116243251086026,28.1825003295472,41.8932977983946,46.05825506946666,7.235725774132662,0,True,False,False,False,False,False,False,False,True,False,False,False,False,76.70826020394523
217.0,114.0,32.0,61.054675501542455,5.66804321658354,85.96453453526065,45.930368821307376,94.06901877232318,79.4662892397889,3.971120757224722,0,True,False,False,False,False,False,False,False,False,False,True,False,False,86.01813008403539
200.0,104.0,22.0,73.87231507265663,72.8370854339646,59.60501157609502,80.7957328109019,72.35345733310886,80.43744141377006,68.05830929187672,0,False,False,True,False,False,False,False,False,False,False,False,False,True,96.48544391116673
210.0,128.0,34.0,42.272863689393226,97.11509073682858,67.77232412013204,34.7822347433046,16.678733518367416,72.95214219764384,83.21624537291183,0,False,False,True,False,False,False,False,False,True,False,False,False,False,90.0313458457201
184.0,127.0,25.0,23.81466536656963,87.43073341370805,97.90318407916672,59.35752544142979,91.47493287276605,45.002423952780255,27.00584661015557,0,False,False,True,False,False,True,False,False,False,False,False,False,False,86.23839497029884
177.0,123.0,37.0,97.53431334790706,12.434584143087037,60.07921493396191,71.04218150124117,70.89000062515825,2.256858320237709,2.9170668574074465,0,False,True,False,False,False,False,False,False,False,True,False,False,False,80.20779863544159
183.0,83.0,37.0,72.89810616558164,18.463245734736923,66.30272037231474,16.91618938424202,74.33528955700123,54.07656313005429,26.203500450687457,0,False,False,False,False,False,False,False,False,False,False,True,False,False,81.28018271804784
210.0,85.0,18.0,41.65658284822922,84.81092350156301,0.6464357789710551,89.33044937881228,90.59116712346476,64.33697250697605,35.52896432193188,1,False,False,False,False,False,True,False,False,False,False,False,False,False,79.72572986001856
190.0,117.0,26.0,31.38754967224705,20.229394915820365,42.55056592718428,79.13107143126669,11.28405445168844,36.716962569502265,15.63314383928386,0,False,True,False,False,False,False,False,False,False,False,False,False,True,73.87470977897021
210.0,83.0,20.0,48.31808633136685,6.20414169565543,38.79727543978864,64.51500833009034,35.50152661362467,67.1779270254866,51.492750886067206,0,False,False,False,False,False,False,False,False,False,False,False,False,True,81.31675385198129
176.0,127.0,21.0,93.2924862569672,88.45868882296138,79.86557803566366,69.29089110247676,94.61868939912613,2.012172185307404,66.23718599127535,0,False,False,True,False,False,False,False,False,False,False,True,False,False,93.2667901494782
212.0,128.0,37.0,18.34421964034345,23.333282264932663,46.90407475181539,49.43708110457581,48.24930605276629,5.357655960740793,14.18443976169852,0,False,True,False,False,False,False,False,False,False,False,False,False,False,73.28201082414006
206.0,124.0,20.0,48.78343185440125,62.565078942727645,75.64510879889119,36.8725155470846,57.23151856300765,50.78974160033809,53.08590342884758,0,False,False,False,True,False,False,False,False,False,True,False,False,False,86.03232478785046
177.0,72.0,18.0,23.20181803088107,68.93104121026903,55.97446613336749,92.87634212054924,50.16991660064248,8.591038820282048,29.51088601842853,0,True,False,False,False,False,False,False,False,False,False,False,False,False,77.99626642179568
176.0,89.0,20.0,20.431638339897027,29.40674621767778,62.54334501665935,18.410132336095696,26.52285225026746,25.62923753692176,63.17748436527554,0,True,False,False,False,False,False,False,False,True,False,False,False,False,77.07196112268608
203.0,71.0,27.0,19.89921389594368,38.09912736684,11.995294173096982,60.73244167930659,57.85639322793544,66.67088553964568,20.0469047766359,0,False,False,True,False,False,False,False,False,False,False,False,False,False,80.90317160081054
204.0,114.0,37.0,44.391945450637785,57.39498660690104,48.32320758754352,34.09619736429885,6.489927953840946,72.98891177035978,87.88811459128522,0,False,False,True,False,False,True,False,False,False,False,False,False,False,82.00937837685942
194.0,106.0,39.0,61.63004859257241,65.94229620819976,3.981143944575383,1.74982139873886,12.613765801615209,66.19015764719286,34.64692870786672,1,False,False,True,False,False,False,False,False,False,True,False,False,False,67.70819408919058
216.0,100.0,36.0,20.347274249759582,4.499682123542437,69.00468884094497,64.59278930230393,71.46960890066222,84.24641068355751,88.42451739289542,0,False,True,False,False,False,False,False,False,False,False,False,False,True,89.37366546748625
205.0,106.0,21.0,14.30011226657264,0.4187443627957865,21.877170841087967,81.78220735661907,5.207240622126975,17.884106850779936,98.06482195640496,1,False,False,False,False,False,False,False,False,False,True,False,False,False,70.56732500287833
182.0,110.0,33.0,87.14140341908544,56.79742973160805,26.91615709916292,86.70601823789474,7.252231695448142,62.15073111380841,26.347344569384823,0,False,True,False,False,False,False,False,True,False,False,False,False,False,83.05753630878642
209.0,77.0,31.0,73.44439320755914,73.30001072226231,75.80404210112165,78.17798259287262,83.64397373761233,41.334245987119225,32.443822863506625,0,True,False,False,False,False,False,True,False,False,False,False,False,False,90.05148752403936
189.0,115.0,37.0,83.81549749886426,60.180673394544726,97.24613900279022,41.56277820291552,13.170953520635509,39.82502348634128,52.06553537341115,0,False,False,True,False,False,False,False,False,False,False,False,False,False,91.26412259472588
214.0,77.0,36.0,25.6463061016766,59.94611396587166,60.32130620995043,68.47251638810046,94.3774120344816,78.90406042020471,94.0965787842794,0,False,False,False,True,False,False,False,False,True,False,False,False,False,90.8942323443694
178.0,119.0,35.0,43.2018927594506,93.2554878419312,32.88226178486093,21.096989061995043,64.42130159896179,26.496706155544302,60.56992404598757,0,False,False,True,False,False,False,False,False,False,False,False,False,False,84.08992640330263
205.0,80.0,20.0,64.47452485768186,84.2165376650381,79.7998035219224,68.44353610693075,28.55796162386364,99.0222534615074,70.41043607716368,0,False,False,True,False,False,False,False,False,False,False,False,False,True,93.41554172567446
219.0,116.0,39.0,16.98810060507353,66.18345851139982,96.15507321375662,65.58207673273928,92.61929864146266,94.21854544896384,97.09047114498696,0,False,False,False,False,True,False,False,False,False,False,False,False,False,96.57608956795204
211.0,120.0,37.0,53.56565993475786,60.3150120122947,23.7483305169384,31.416206383697208,96.89443971742912,2.343295536738821,68.58762750864646,0,True,False,False,False,False,False,False,False,False,False,False,False,True,78.68652654973049
196.0,113.0,32.0,62.7328935090678,79.75140452964858,59.7808013401514,10.11656196131032,40.50010985875484,75.0669014281655,13.032394670232817,0,False,True,False,False,False,False,False,False,False,False,False,False,False,83.76834596456241
185.0,83.0,34.0,83.61177032072487,68.25324595377215,29.989759299453624,95.7971066482454,71.39579478647715,43.01759084443132,83.32712820358479,1,False,False,True,False,False,True,False,False,False,False,False,False,False,85.15711433292658
213.0,106.0,31.0,68.51343098744842,42.61212379522308,23.3567361068611,43.91306608048505,88.98363940883107,50.14414736979107,70.91807037944046,0,False,False,False,False,False,False,False,False,False,False,False,False,False,87.5165093741801
195.0,80.0,27.0,69.39495905101568,19.343534295648254,51.17804565694807,24.465505460471302,39.60544774354668,50.9113385187522,22.123781980668365,0,False,False,False,True,False,False,False,False,False,False,False,True,False,77.40929479291671
199.0,79.0,18.0,74.16414518360422,14.53266924205041,53.83631021010228,53.75811380515143,98.9279945106385,91.66431026939162,57.550101846905896,0,True,False,False,False,False,False,False,False,False,False,False,True,False,92.67409039214871
178.0,107.0,20.0,55.27070757185453,59.48473795019096,50.445594166935535,86.7979626730903,78.27456742513867,23.99489037236313,42.88874313502106,0,False,True,False,False,False,False,False,True,False,False,False,False,False,87.43143917151123
201.0,114.0,37.0,28.570756766089037,14.25565550331156,43.45309633044954,7.289845187165501,42.63182939907013,62.479539871872525,24.150622685606127,0,False,False,False,True,False,False,False,False,False,False,False,False,False,75.95799149302101
200.0,129.0,26.0,80.00034817636814,6.723418009056115,20.681789313339628,56.92064631294277,64.28065910861737,24.07125856635067,21.932040121138208,0,False,True,False,False,False,False,False,True,False,False,False,False,False,79.04871532541583
208.0,78.0,26.0,65.43420054927196,49.81299435480424,32.20675351957297,58.07685836144216,37.12709205053938,18.18084656669497,31.336769445727818,0,False,False,False,True,False,False,False,True,False,False,False,False,False,79.82379096555539
203.0,124.0,25.0,81.41256855911618,5.0573103824228856,24.1165214307762,91.1818569539447,96.78645659513552,21.0528488440613,73.17052727231516,0,True,False,False,False,False,True,False,False,False,False,False,False,False,87.19181276173751
199.0,80.0,27.0,86.67703545060003,50.98540095504577,40.273948474683074,20.399460360938736,40.35199924402112,7.19067173164456,3.836155478797465,1,True,False,False,False,True,False,False,False,False,False,False,False,False,67.88127013978112
189.0,99.0,22.0,33.2456157148712,32.8179482797612,69.0322846900729,41.11134169948486,36.6721908593799,79.26624767516171,72.7579322134944,0,False,True,False,False,False,False,True,False,False,False,False,False,False,89.30260717367646
203.0,99.0,36.0,88.09730056396575,56.58505603132467,83.41641082084413,49.23670487012489,67.70378148820102,33.68477014471527,7.091619143856953,0,False,False,False,True,True,False,False,False,False,False,False,False,False,88.48956628134438
188.0,117.0,34.0,65.5173714524338,97.38004133571496,0.6982261880348117,97.56019191566524,66.40122280676023,48.30141128439504,98.26524114935692,0,False,False,False,True,False,False,False,False,False,False,True,False,False,92.08196767400275
217.0,104.0,32.0,32.82331056783394,55.78736756600732,94.13343927869016,1.401451752605698,87.47470734889747,67.51298858444197,49.15142258318266,0,False,False,True,False,False,False,False,False,False,False,False,False,False,83.97892525859005
184.0,105.0,39.0,91.8239086675437,17.070836331248017,80.41655649838842,8.322306620807229,39.4190494599908,78.12906474056922,81.23173327141188,0,False,False,False,False,False,False,False,False,False,False,True,False,False,89.07895235035832
203.0,87.0,37.0,2.191332877500896,39.2895108893179,98.68959453882977,99.76722632646592,46.57255776674975,41.09329049627583,31.49332274589325,0,False,False,False,True,False,False,False,False,False,False,True,False,False,86.40955448323905
188.0,79.0,33.0,22.959816075396866,64.15044812562518,76.94425794215569,42.13008816333647,19.9156897597067,14.745391742613489,67.7073712658448,0,False,False,True,False,False,False,False,False,False,False,False,False,True,81.6338117928567
177.0,80.0,37.0,75.87762537573252,16.067958471184518,15.873676337430954,46.94068419892581,33.40455484199596,17.965121795534188,69.28011986299087,0,False,False,True,False,False,False,False,False,False,False,False,False,False,76.14534498256282
207.0,117.0,34.0,44.22938054511353,91.13391900786308,60.0583196987136,43.206728506661776,52.46723066856222,21.037208152983577,59.04261031078914,0,False,False,False,False,False,False,False,False,False,False,False,False,False,86.57301019353429
181.0,102.0,24.0,28.5758324592706,35.08191093350156,85.72309373697911,19.225791846809194,79.84535050511906,55.06905446947946,35.44239919873861,1,False,True,False,False,False,False,True,False,False,False,False,False,False,73.72220668654744
200.0,124.0,39.0,20.707580921085523,77.27714196650791,55.347177620984986,17.916391829015087,37.73484772303116,32.16863687013094,61.49030145669361,1,False,True,False,False,False,True,False,False,False,False,False,False,False,72.16415630711684
217.0,100.0,22.0,47.39212201161027,91.8397542081558,79.39351334518513,16.361620413827627,49.48259516005463,51.25762159242117,95.09413518658344,0,False,False,True,False,False,False,False,False,False,True,False,False,False,90.41903635380103
215.0,101.0,20.0,43.35827926326144,84.46659090902243,98.2739540910386,63.17224183265841,31.1512299013986,88.97489902953801,88.49267468449666,0,False,False,False,True,False,False,False,False,False,False,False,False,True,96.69654044789716
206.0,120.0,35.0,44.25455148147456,23.147521376529813,86.14456860213242,83.49737856829623,92.07708496360752,27.034859049558435,89.37741877619449,1,False,True,False,False,False,True,False,False,False,False,False,False,False,83.85856966495723
216.0,105.0,33.0,46.50095175264276,63.00931268616634,9.949466887296463,77.79849715709368,54.50834128598901,32.694210025469495,33.77479967348472,0,False,False,False,False,False,False,False,False,False,False,False,False,True,79.17697680600459
219.0,80.0,30.0,25.95764492750492,31.52394346494508,83.90996987996115,10.745055262890812,8.661976085469403,56.11502124351744,99.58023677799186,0,False,False,False,True,False,False,False,False,False,False,False,True,False,82.06434896342505
201.0,93.0,32.0,95.14907101767872,68.80455570741289,74.22922314869471,43.50145943402234,46.66831558308642,32.45066491689473,77.25225917625444,0,False,False,False,False,False,True,False,False,False,False,False,False,False,92.1418198120192
187.0,87.0,37.0,59.28401805081101,59.52297327194016,50.49114512501392,48.58856061896132,1.612464637221489,67.86600938268971,84.7296745535494,0,False,False,False,False,True,False,False,False,False,False,False,False,False,89.04590019148166
212.0,101.0,25.0,57.17459831437487,25.9670838950414,75.12789243737669,34.80519554773205,9.041897779166074,35.06426914571469,11.530109033904932,0,False,True,False,False,False,True,False,False,False,False,False,False,False,78.30512405577971
175.0,82.0,35.0,2.519341395922936,93.1554914309481,31.25980249083001,79.40144502659628,52.70076245815337,43.60469741185791,2.57424097472162,0,False,False,True,False,False,False,False,True,False,False,False,False,False,78.50036700529469
209.0,113.0,22.0,85.80232710072292,58.55637287933019,77.67984372086308,34.22255247789045,12.906512482906296,66.96112565375176,12.703357597323173,0,True,False,False,False,False,False,True,False,False,False,False,False,False,86.04041216488362
207.0,71.0,39.0,55.33711897497719,57.19958782835928,12.384602670581746,26.814322961192083,68.42090751884867,36.90177324111728,72.02679239473956,0,False,False,False,False,False,False,False,False,False,False,False,False,False,80.78071188168066
195.0,127.0,19.0,53.83319432557134,39.310390755940105,99.43303026857149,82.8185869323453,82.45170697999292,26.481632177831884,16.39202620469449,0,False,True,False,False,True,False,False,False,False,False,False,False,False,85.60222988054284
212.0,78.0,38.0,33.56104542698427,53.14549141893053,87.97524022943436,54.37870703917469,24.8976899161365,95.3703626491708,39.15370996016292,0,True,False,False,False,False,False,False,False,True,False,False,False,False,86.59346089990362
181.0,121.0,34.0,43.34722327556344,63.1375326048251,0.6047043183978418,29.48172383467669,20.117523228887947,12.90364088894249,81.62278518628003,0,False,False,True,False,False,False,False,False,False,False,False,False,False,75.72966208412637
203.0,102.0,19.0,5.658565614671563,20.9059373706846,94.50240645805688,44.47127768583358,10.580502485651422,60.38030788437534,45.16389955188379,0,False,False,False,True,False,False,False,False,False,True,False,False,False,78.86169660675733
207.0,98.0,18.0,51.493334991325945,41.13039720662313,28.41842957117288,10.187876413955657,98.8370566721571,94.60756180688314,49.78691805143192,0,False,False,False,False,False,False,False,True,False,False,False,False,False,84.91822038685173
200.0,70.0,21.0,3.3676403874464023,13.320992413662868,55.066045923656425,1.6912799921607324,66.91541555348508,68.74368609408673,28.88099699540896,0,True,False,False,False,False,False,False,False,False,False,False,True,False,73.15050633992122
