name,position,height_cm,weight_kg,age,team,three_point,dunk,defense,passing,rebounding,speed,stamina,injury_prone,overall_rating
Player156,PG,199.0,91.0,36.0,Dragons,15.727320817971535,53.22918759514545,74.52147426908346,9.244951703706661,24.344261676541066,66.70368571253539,93.68534300910153,0,82.58978804133528
Player157,PF,192.0,120.0,24.0,Rhinos,30.978785920909925,10.326500887504842,23.22246909013431,45.79002951270714,84.21937308731145,91.15768872630525,16.45253723928124,0,80.08194111148137
Player158,C,214.0,93.0,33.0,Tigers,29.004553196243688,17.252387694636205,40.532536064695336,39.44793908388575,20.93060758342086,34.56201689007895,23.35804342223592,0,72.5665323413493
Player159,PG,182.0,110.0,33.0,Knights,87.14140341908544,56.79742973160805,26.91615709916292,86.70601823789474,7.252231695448142,62.15073111380841,26.347344569384823,0,83.05753630878642
Player160,SF,213.0,86.0,18.0,Falcons,67.2702994208898,29.63576135132884,19.86316138618691,24.399530235247223,70.32800540422505,3.879945472888746,3.782013655203531,0,71.86091985379477
Player161,SF,214.0,81.0,21.0,Dragons,79.66813971913723,93.8315728651316,78.33872199958384,96.6734227535108,40.2526355490142,18.677252823112934,12.305212359032492,0,90.46262348188148
Player162,PG,188.0,126.0,21.0,Dragons,25.046789879249896,81.87402294840508,90.92526944369924,95.81381198044961,92.00400525459035,83.12458050899426,98.63499229441621,1,92.83328510047193
Player163,C,206.0,115.0,24.0,Lions,62.48740996069989,98.3567206513663,37.02321856845767,24.76316430714387,65.02550710936616,76.67683563383358,31.521673737728605,0,86.2488013055112
Player164,PG,212.0,101.0,25.0,Eagles,57.17459831437487,25.967083895041398,75.12789243737669,34.80519554773205,9.041897779166074,35.06426914571469,11.530109033904933,0,78.30512405577971
Player165,SF,207.0,84.0,34.0,Wolves,83.28303767882711,96.9723632797977,89.69952893644111,89.55557408738851,94.78565672536607,37.681062777421246,10.699126117462331,0,92.14596158945194
Player166,SG,197.0,85.0,22.0,Wolves,90.60870604812605,43.12338697915579,84.61242105302316,96.66222208961075,25.85572636402459,53.35544335535795,71.94599676699718,0,93.06772150540846
Player167,PF,189.0,123.0,24.0,Wolves,1.2156771477386807,34.751879531375465,18.28133885392259,44.3439102836044,33.72124904062858,0.02410046851345493,85.45686640326409,0,74.36859761912899
Player168,SF,207.0,91.0,37.0,Eagles,67.40199190587927,5.034952696935324,95.62918815133614,32.099704564089784,40.2260413683542,24.124433603802785,25.695229950846986,0,78.82216712747464
Player169,PG,199.0,97.0,37.0,Lions,5.1835799119729025,5.276525785960262,37.66764404294625,52.6094013251542,5.122429640431325,20.823180860821445,2.090951233523497,1,60.0
Player170,PF,191.0,89.0,21.0,Eagles,54.88586650773559,69.20112559466547,33.92406611738363,68.77692063657348,49.65154222306049,25.048294674976347,22.30900184453558,0,79.14428616462239
Player171,PG,207.0,102.0,23.0,Wolves,28.76327290436782,45.79289944340279,6.2431327277780335,27.34745153749798,12.331849107529225,80.59058425334413,5.651569079675733,1,62.22318794003827
Player172,PG,176.0,79.0,24.0,Tigers,30.67765995221412,22.65216260361057,48.6173654104883,73.64731746190728,40.097032668835176,27.967385654644318,10.339493663004152,1,69.95275099325212
Player173,SG,188.0,109.0,35.0,Sharks,35.29585034523566,61.39703063252326,10.90136156409287,5.165735711464103,35.07097879920843,19.152132205014816,43.15081198476424,0,74.147576648437
Player174,PF,214.0,101.0,22.0,Knights,62.12924490496101,25.285811825011116,24.853982092742598,4.929449276441645,77.28400834265034,50.42634607930315,22.991837086163258,0,76.0148721794897
Player175,PF,214.0,119.0,37.0,Eagles,33.40499656687692,57.76317543444226,31.694262176728138,38.628770514554525,,86.56450363727319,51.59458785254234,1,74.56218047076621
Player176,SG,213.0,129.0,20.0,Lions,73.26990505902803,35.92087469826903,80.8826323491684,35.34731920607206,15.3412882389088,24.134970383749987,25.349375325719038,1,68.39674253126817
Player177,SF,180.0,102.0,24.0,Lions,40.45273855738697,82.3552226611819,87.54886503958966,31.56332153671523,36.65511873792262,7.853624279279869,94.05373011029477,0,88.96432404903084
Player178,PG,180.0,71.0,39.0,Rhinos,6.835320030995861,82.06961607667793,30.246631746146967,49.101976266891,37.33531610318317,35.64047358496647,90.59439679262645,0,82.06581534979136
Player179,C,177.0,102.0,31.0,Sharks,78.37598424841073,47.73503981224013,85.86981212445738,32.07335823115712,15.141044393608505,74.76518245649778,56.6806105010466,0,87.29930115404161
Player180,PG,181.0,102.0,24.0,Falcons,28.5758324592706,35.08191093350156,85.72309373697911,19.225791846809194,79.84535050511906,55.06905446947946,35.44239919873861,1,73.72220668654744
Player181,PG,182.0,110.0,22.0,Dragons,43.276687959926264,36.25597965590946,76.46509503848735,30.946954908860093,70.72283283354233,81.67933695743474,38.114688203473555,0,82.8338437425459
Player182,SF,216.0,82.0,39.0,Wolves,68.54438832219016,80.57145256682179,14.669511401518154,97.4904272810235,19.038178629703474,95.9592147609234,41.185228314449695,0,90.53593141800971
Player183,PG,189.0,99.0,22.0,Falcons,33.2456157148712,32.8179482797612,69.0322846900729,41.11134169948486,36.6721908593799,79.26624767516171,72.7579322134944,0,89.30260717367646
Player184,SG,203.0,102.0,19.0,Rhinos,5.658565614671563,20.9059373706846,94.50240645805688,44.47127768583358,10.580502485651422,60.38030788437534,45.16389955188379,0,78.86169660675733
Player185,SG,207.0,82.0,38.0,Wolves,37.39210470128136,8.468834187530682,68.2540478767157,57.654498995114004,62.820659709304394,49.33415880523805,85.67299465058974,0,90.27539386122172
Player186,PF,204.0,121.0,39.0,Sharks,94.44485826943034,46.66931208844084,33.16168491078339,98.33407684142266,12.137192454861967,4.006908634826667,94.40947859303645,0,87.60623173421692
Player187,C,213.0,95.0,23.0,Rhinos,64.17343972985582,48.213209891984185,50.05793174308313,24.160127643576303,98.59341686249178,98.43219788140412,33.59461533789339,1,82.67578953956362
Player188,PG,201.0,91.0,32.0,Wolves,67.1479148667207,84.09087104029072,64.57250433510536,68.12821105324338,78.06820746878623,38.348112257504255,56.06944813756801,0,91.51720149678762
Player189,PG,210.0,108.0,38.0,Sharks,63.22821536376399,22.123869644606398,51.05704087285036,71.59846935417241,39.023854958399504,15.222821391686681,9.505653683256444,0,79.02610569914316
Player190,SF,203.0,71.0,27.0,Bulls,19.899213895943678,38.099127366839994,11.995294173096982,60.73244167930659,57.85639322793544,66.67088553964568,20.0469047766359,0,80.90317160081054
Player191,SG,212.0,107.0,24.0,Falcons,41.833386410228016,80.8405738893691,31.206404465202063,8.857833963664408,91.13418162164088,28.428828909545935,41.34657667101601,0,81.05067796946902
Player192,C,207.0,108.0,22.0,Falcons,75.09397983633183,82.36236107489735,80.23960305536325,67.68722758275764,55.40992803958261,58.57782709310476,20.620271590177886,0,90.94212864943773
Player193,PF,211.0,95.0,18.0,Dragons,10.137289755315916,38.46110759787682,86.14180460955174,6.409471103617548,17.44984863979552,58.67679078445912,87.65604907887176,0,78.19638042811678
Player194,SG,201.0,115.0,30.0,Sharks,27.785277608971228,45.91240232866809,13.730003271557024,59.61426495498969,37.87033555811593,44.572982090286914,15.828625605909806,0,73.21484517553102
Player195,PF,207.0,127.0,38.0,Eagles,27.631910846585363,30.328589084928293,95.23867523987246,73.95811772217426,84.31448650297455,83.61186155450426,45.566082155309196,0,91.77276921017676
Player196,SF,178.0,119.0,35.0,Bulls,43.2018927594506,93.2554878419312,32.88226178486093,21.096989061995043,64.42130159896179,26.496706155544302,60.56992404598757,0,84.08992640330263
Player197,SF,196.0,84.0,30.0,Tigers,98.0368740942185,11.864376574158031,66.231373873072,84.1622007542774,65.07243843338003,44.86325916177341,69.18639081608444,0,92.16432310874507
Player198,PG,176.0,103.0,38.0,Wolves,6.750254668382194,93.374942300147,75.18251459566811,3.0353805533004263,86.68214856884892,53.76921285909715,38.306936972650675,0,81.32192160479583
Player199,C,184.0,111.0,38.0,Bulls,51.870099438059505,68.38664518353433,81.19462346378835,84.3812863658306,89.39730574625047,66.36247207672996,86.90990687247286,0,94.04885994513755
Player200,PF,179.0,124.0,35.0,Sharks,17.936468201221047,53.15721526867312,94.57497022259301,46.032905064276505,91.97925717794362,78.39718505055895,56.831915107792554,0,88.73329580270519
Player201,SG,184.0,113.0,22.0,Knights,97.06765454097442,3.2659060784495875,31.29195480288226,21.75879399316445,9.48491932531561,39.480728287825606,43.95077804475518,0,77.96490242350848
Player202,SF,207.0,118.0,30.0,Wolves,11.33035047274642,47.55961918220083,85.85064545515544,13.3778144993968,54.41260019631009,64.6046944096596,6.724063405203662,0,76.97811832420474
Player203,PG,212.0,109.0,21.0,Lions,40.36010023615913,40.774810500273226,13.168690343620703,95.33071675823726,74.05095212183186,15.061095306851913,46.4689468445165,0,79.8657419752825
Player204,PG,187.0,80.0,34.0,Falcons,73.78849848346061,16.121881197512256,70.50409063535928,7.266558758115671,75.69268451270138,93.26481005424786,82.07358408157303,0,89.7445091799444
Player205,PF,205.0,72.0,20.0,Sharks,70.45544280274453,65.6409603500657,74.19777295139859,19.909341993592566,60.67162019700039,38.305880642100355,61.45410182213155,0,88.95164000136859
Player206,SF,210.0,128.0,34.0,Lions,42.272863689393226,97.11509073682858,67.77232412013204,34.7822347433046,16.678733518367416,72.95214219764384,83.21624537291183,0,90.0313458457201
Player207,C,219.0,75.0,28.0,Dragons,34.652416795271826,56.218881106452514,25.2314736135153,62.023484896112045,79.74205539416643,2.0341081882177647,49.401167059930565,0,80.03526943889588
Player208,SF,198.0,78.0,38.0,Rhinos,39.76123785528706,71.47532764439458,87.30431470152034,54.480108527609836,72.01113335149458,20.5187142904807,11.846170509448184,0,83.64464858254375
Player209,PF,189.0,75.0,37.0,Tigers,26.42762631586393,6.845045256601678,16.8858463370395,12.564349241231398,8.613577154903629,48.7082544323578,1.363984583588107,0,68.25512151643974
Player210,PF,203.0,78.0,38.0,Tigers,20.53329387067998,41.76669958169947,5.363479152083084,28.972798373821462,46.380982467437626,87.82524677323465,30.321954671859118,0,76.7166902123239
Player211,SF,182.0,108.0,21.0,Lions,48.303969755889,11.635848516449588,71.74649906119122,23.875177108602408,17.39773995218036,52.72551499506771,69.79904714977924,0,80.68734761461496
Player212,PF,179.0,100.0,19.0,Falcons,26.853375606760732,61.27958355365104,47.54757152327337,21.354285449034137,33.74770457129719,92.98704822938791,79.02599039416938,0,86.33661744563645
Player213,SF,203.0,101.0,37.0,Dragons,28.746166489725013,93.84821582141547,84.90980199586761,41.1144336479987,1.8081092205685434,48.37968965827963,29.575283462032942,0,81.87875492787163
Player214,SG,178.0,110.0,33.0,Knights,65.67560634745571,66.17777324716386,38.3397141058259,70.40314525916568,40.032986841075825,49.044909673594994,49.565392088324714,0,84.20098505751128
Player215,SF,186.0,119.0,35.0,Falcons,96.85373316998923,7.680304831442153,16.827858850771282,21.745293221723593,54.987692115621044,11.974678850053188,42.111890443408164,0,79.2459697834635
Player216,SF,219.0,81.0,,Bulls,60.363720055937506,35.466620498508284,83.64421924698698,36.66788797029814,61.95825928270868,80.26562441522198,41.05227843514279,0,84.98519949931568
Player217,PF,176.0,77.0,20.0,Tigers,7.697946706496628,55.066337944085156,54.89096316400717,39.09174268411623,66.34903451287101,24.69654124670625,23.134871320015048,0,79.30089011233062
Player218,PF,201.0,77.0,26.0,Bulls,7.558361385406698,40.320775613325225,18.91957923903549,97.64565294354102,83.629131310246,89.9612489372315,13.637110502945838,0,84.23575248814603
Player219,PG,205.0,119.0,37.0,Wolves,95.1423220845566,83.36440104751723,72.03839985864458,95.46663568790689,21.546290727573002,91.0824220330396,19.668855823121312,1,84.5229127804165
Player220,PG,210.0,97.0,23.0,Eagles,29.729079030733363,81.46710047099891,51.111363848950056,80.01375827520759,12.048182243846794,94.33101118741497,5.53323871633461,0,84.48908152705859
Player221,SG,210.0,89.0,27.0,Sharks,9.206698608247542,61.183102010322145,60.431298224031984,24.165892081918518,85.15371718979256,52.023048910309,19.813074182357703,0,78.78794496492138
Player222,PG,200.0,116.0,38.0,Dragons,59.90445871503815,37.345794513270526,46.089833820658185,6.803731409166969,15.661281489264988,67.70937847836443,0.9200897625379456,0,76.99301852468481
Player223,SF,217.0,128.0,27.0,Falcons,62.36487782902661,25.533637376324414,82.87089838180064,31.690413772062477,97.47600813361953,77.85158800616635,62.72584006359783,0,92.07568280438329
Player224,PF,201.0,76.0,30.0,Tigers,64.85048201186882,10.587431821312931,82.95627156830498,26.679454943383085,84.2538229398637,13.10146186504656,31.637540738768287,0,81.85324875801967
Player225,PG,179.0,80.0,34.0,Bulls,26.74020278575413,35.4897683486554,70.93888218243862,50.59258001463939,50.08766058895991,60.09571949974972,97.31447114269086,0,88.96503756937364
Player226,PG,194.0,89.0,26.0,Rhinos,1.5110684214475034,41.31725172077195,10.540137739646227,77.7727910067793,98.14214249220252,3.4297901303311673,19.371705077629787,0,74.54319112844371
Player227,SG,185.0,85.0,34.0,Wolves,96.50153694544719,67.58229251040736,83.88538619040689,85.8322938878858,9.737672910800422,49.75660833887259,34.58285703095939,0,93.90117914058195
Player228,SG,184.0,73.0,26.0,Sharks,25.089304569110247,65.81598242975734,67.10129805329098,84.48640854105085,30.306576117510165,15.48426816202274,35.78411586415332,0,83.90613230282865
Player229,SF,214.0,75.0,26.0,Sharks,67.60262880525475,7.0108139641256955,69.70241660042996,35.967556122306775,63.822441504061146,18.29229259620847,0.845149606246054,0,76.75910867553503
Player230,PF,212.0,127.0,18.0,Falcons,70.66298698787095,39.525931543115775,36.298284040387166,68.72343434606829,35.00068684731787,36.50475666926015,83.9207953039459,1,79.39930250818526
Player231,SG,180.0,91.0,19.0,Dragons,61.00074170794857,18.177886721736193,87.92795561570067,31.283419752422002,92.83725519807918,43.243716671650304,3.199446014432472,0,83.79345865491585
Player232,PG,182.0,95.0,33.0,Knights,31.290739421364822,15.68127053168057,72.53716002348575,6.090554323518271,6.562608817781756,62.317242453218725,94.01798347292414,0,80.54701599573619
Player233,PF,197.0,72.0,18.0,Rhinos,27.109625376406576,82.73021497372459,11.259046652919446,70.15652656029422,54.941183206096454,7.442841843851566,89.20743510936207,0,81.73011257632001
Player234,PF,200.0,110.0,27.0,Falcons,59.76682827027031,4.191521671625753,40.77780344061627,0.9827552569787845,59.08662673951145,50.36917612374447,53.55219160859635,0,80.21919386500775
Player235,PG,217.0,129.0,35.0,Bulls,86.60956336116915,41.91828759021213,88.63803619601417,40.91825874584886,65.27281237772242,18.262513025310113,54.35955749112921,0,87.5004861489229
Player236,SG,186.0,111.0,25.0,Eagles,94.67337289233956,16.82036557665182,4.719670169737899,32.937926930207574,25.566622333181442,57.397517503174186,65.37779229561563,0,81.59582206188333
Player237,PG,200.0,83.0,38.0,Lions,10.590580440375764,87.9330215678474,96.14166196420496,69.33775385188524,36.45664275198644,63.74046122611835,38.7050011934887,0,89.94129048865918
Player238,PF,187.0,80.0,28.0,Knights,15.482861259771985,55.704051327503514,67.91625683195628,76.62454727603789,84.36805296649777,55.67092565528539,64.72222833978554,0,92.83634193564598
Player239,C,214.0,87.0,19.0,Dragons,94.47362587830797,23.1380636376848,63.13759776433766,30.409463597128383,19.494276897015983,73.82955104783076,4.476838868848687,0,81.23588906443516
Player240,C,192.0,123.0,25.0,Wolves,73.65352283347926,50.24272871663764,27.05592564879914,81.16270144448535,82.68678471733621,33.56092442409013,5.404762734972657,0,82.95825961164778
Player241,SF,199.0,81.0,39.0,Knights,88.29938248297731,73.14863597031159,24.879178873917706,29.391676050493377,56.26554229027424,76.5106591633131,45.723041961954436,0,86.88884994520579
Player242,PG,207.0,92.0,25.0,Tigers,20.263263413534315,95.81180089194338,94.20582194885955,44.63263599865612,76.21875111940821,43.27670817081937,54.96223011060349,0,88.65910459226532
Player243,PG,214.0,81.0,34.0,Dragons,58.758587110940184,22.044600424541894,29.827245423412275,72.7018527014134,71.36073662634715,48.41844983225968,88.7817640335819,0,88.18952426537311
Player244,SF,217.0,82.0,32.0,Eagles,70.11395944174737,88.61817721293451,77.55052967189994,69.29202292247886,20.7511495384879,64.81021272610714,10.466063390789627,0,87.11895557050926
Player245,SF,186.0,94.0,,Tigers,68.01118854469726,93.43041141674902,39.31217982070792,98.73684723122,56.88127364338729,1.835838399922396,82.26479271938894,0,87.92149950604636
Player246,SF,218.0,114.0,30.0,Knights,40.81516908666981,91.64205445320663,13.925407078470398,22.51610242159319,86.77231528050923,65.39942214202483,21.004733729206958,0,84.00381791933422
Player247,PF,210.0,120.0,36.0,Lions,1.5394891691308477,63.54143568619099,1.071529769535895,66.23179135395823,43.211623680192936,61.858514907211536,39.408364851003185,0,78.69691254577398
Player248,PG,178.0,127.0,22.0,Lions,58.29260568042631,62.982065443470766,54.42573370152508,60.96819082757774,96.65907702233167,30.984711675327993,31.66024348274129,0,85.38578808927426
Player249,PF,179.0,88.0,29.0,Eagles,25.310153917960875,40.32106331838228,97.57788185489326,91.509845449003,45.221510010171805,8.579428489948949,40.0155272865399,0,84.92054870450993
Player250,SF,211.0,124.0,18.0,Sharks,45.02542461428904,75.23978823037879,36.91361938092045,15.636214164487505,14.278563666788468,9.093544991304114,15.049549807258556,0,75.76358448897017
Player251,PG,182.0,115.0,22.0,Rhinos,95.75810150838173,53.12940183509319,35.719233399304485,75.1798163586933,38.94346800776732,92.32237469852286,,0,90.39572021152684
Player252,PF,216.0,105.0,25.0,Wolves,39.903531764243475,67.74380712282945,34.40916178494421,56.826861626876834,95.17024063905372,68.92793212258371,80.16425898313673,0,90.23905298245248
Player253,PF,202.0,114.0,30.0,Sharks,83.98016066644267,42.84579038487954,52.054383730485846,27.46658697879054,31.97208493398542,12.710261377074039,44.153401037889694,0,77.7809479403177
Player254,SF,205.0,77.0,25.0,Lions,18.854060574925114,73.14964640431391,44.06648834242935,47.44349141471741,86.80981598670628,35.67231693089064,49.061357589819906,0,82.48935899626325
Player255,PG,183.0,98.0,28.0,Lions,67.24604980250288,82.4471517604549,87.99146267270145,33.37765970697978,88.12506816818897,59.248299390159644,84.87675852813142,0,95.67522518857186
Player256,SF,203.0,124.0,18.0,Bulls,97.70069544389435,14.64362566028161,50.55207917234903,57.931340278846086,35.01865243319611,83.55717050906487,70.60581146380308,1,80.15603973807046
Player257,PG,188.0,122.0,30.0,Tigers,10.189310087293679,83.2929715574228,50.77578381885688,88.90006108146659,8.325765805063213,4.366092871300853,49.04544085197847,0,79.28349684539899
Player258,C,214.0,124.0,36.0,Knights,0.8319942227192012,54.029653179030724,13.83715947205566,56.9304984412202,72.45579091588182,23.663313147000885,25.769564818917967,0,76.03640956172958
Player259,SG,215.0,101.0,20.0,Wolves,43.35827926326144,84.46659090902243,98.27395409103859,63.17224183265841,31.1512299013986,88.97489902953801,88.49267468449666,0,96.69654044789715
Player260,SG,196.0,120.0,34.0,Eagles,9.26254830513672,43.13017063410146,24.99728908688297,51.874784711470944,78.29236142575724,0.9165550183816484,57.702040169055834,1,66.2095869682107
Player261,SG,185.0,113.0,22.0,Knights,74.83843496762313,37.904048538303506,7.336406745960266,5.116550644547591,44.26548482604331,,22.11476101106934,0,73.59194435916564
Player262,SF,197.0,87.0,37.0,Bulls,91.45486638485589,91.50607325172224,66.31462489752089,23.285855687609423,48.52667423426216,95.90241759729659,26.911975263801036,0,91.50749241309937
Player263,C,175.0,75.0,38.0,Lions,43.402097270875885,25.11692675484013,59.53663701568727,49.20017294320827,77.79094067485369,61.34018465221711,80.3133088936246,0,87.88118003318867
Player264,PG,211.0,87.0,25.0,Eagles,25.871164215544095,84.42123252861431,41.514565399274574,31.023528374470477,38.23633310616279,26.167136663750647,4.414556208745546,0,76.96236413544229
Player265,PF,195.0,88.0,31.0,Lions,43.44033190066098,48.40205725094041,42.2192233880678,18.176359776119423,44.31273453229145,6.699109439584761,99.20921870288201,0,79.21346663540237
Player266,PG,200.0,91.0,21.0,Wolves,72.3447817850001,51.40954425512597,78.50639210464311,50.41328419184383,37.619046876962216,2.8191340447222157,13.035167971479177,0,81.27763489313685
Player267,PF,210.0,106.0,28.0,Tigers,0.9054161580370979,30.8468281489484,19.571264009964906,32.28097934478503,36.734051527728,24.474507963692727,79.60685253969373,0,72.49910948669643
Player268,PG,197.0,101.0,37.0,Knights,58.945398948469716,57.30422006190157,82.02533189448897,25.810764317341473,52.594657690145944,88.14858195889104,39.47753167716829,0,85.49106658164244
Player269,C,175.0,125.0,32.0,Knights,61.329168488737906,32.52111962762113,64.87471138950181,46.39854174403808,80.87994445011508,41.59136542975095,49.221618328746686,0,87.0606916191013
Player270,PF,214.0,110.0,36.0,Sharks,63.76882468959355,3.926941424165231,41.89697737795244,13.328425808217315,36.176831192256586,72.0333369165993,88.06505774645778,0,83.0575332180801
Player271,SF,189.0,128.0,24.0,Eagles,24.202207998087722,27.199860534435604,45.80286165838686,92.77457330754073,52.42547205377367,91.82850353799577,41.291118958921324,0,85.82634171300919
Player272,PG,195.0,72.0,36.0,Rhinos,71.40527233781268,0.6379043406590679,25.66472071860958,86.7702097919239,67.07273254426008,40.80404616028166,53.74937536732345,0,82.72595264285502
Player273,PG,183.0,97.0,36.0,Bulls,9.13914863317764,97.83547870568566,75.21143326969748,70.76205857405353,26.9439446303655,19.127737103739705,4.929966240916994,0,80.7960637477345
Player274,PF,183.0,79.0,28.0,Rhinos,19.92703364668008,96.57472098197475,51.287474230526776,10.621382758845622,27.752280490239258,51.71179308569195,0.23474738674531537,1,64.88268895119798
Player275,SF,184.0,120.0,22.0,Sharks,87.74700466544819,39.5155297472305,32.08545427498436,77.5877254469693,93.34131270234548,90.80836870598544,24.47998730017259,0,92.56109804047819
Player276,SF,200.0,104.0,22.0,Wolves,73.87231507265663,72.8370854339646,59.60501157609502,80.7957328109019,72.35345733310886,80.43744141377006,68.05830929187672,0,96.48544391116673
Player277,C,215.0,98.0,39.0,Bulls,1.3745554011345251,34.580609841042495,99.5734452051323,76.77646177143377,57.71866762233089,6.582984336315379,12.126489335913671,0,76.65314131981997
Player278,SF,209.0,123.0,25.0,Tigers,24.83762603698002,67.1093157085976,43.52622796565539,11.396588711924116,64.7720054420612,69.25728000775818,11.376195880454942,1,70.20340829432928
Player279,SF,199.0,84.0,27.0,Rhinos,21.440648299316457,80.54300430459791,92.06914007786196,64.39079570677647,2.9299443103418366,57.18975224589538,41.096060803590326,0,89.56457620628127
Player280,SF,200.0,102.0,23.0,Tigers,27.080632803697256,94.67562446922408,34.50168399245661,83.43247957493986,61.81029655616969,90.74631763464255,64.78370386082265,0,93.18308692705673
Player281,SG,185.0,76.0,32.0,Rhinos,24.755977027988642,40.0212275849672,5.4732706924985886,57.73534012196677,50.95088732242019,12.248141685029722,71.20719922479304,0,75.55276446559816
Player282,C,212.0,81.0,33.0,Tigers,6.252629574284574,78.32979829560477,20.424210636842886,64.6407375228089,54.574967977943565,53.40361132046566,17.84506740983748,0,79.6881080434483
Player283,PG,176.0,118.0,34.0,Rhinos,45.894051659682034,26.59284506321188,41.86951433276842,45.83634794263062,35.94238268308171,87.94626935118923,7.958814737204245,0,77.81658124251254
Player284,PF,181.0,99.0,25.0,Tigers,73.27334747861651,99.03323037936484,21.963492859456903,52.87073198840526,8.14738977129419,41.0023786741743,94.03970339455442,1,76.51800075605138
Player285,PG,192.0,90.0,25.0,Sharks,60.67317247174364,2.5769598764351143,0.02270382182555375,3.4376858351725215,19.33392336120522,48.19949177328671,26.066638256210172,0,70.27179623381926
Player286,C,201.0,100.0,26.0,Dragons,67.28716685980798,60.3528806501121,91.50015377475272,63.89630219732846,95.07447132126717,7.046067766695829,85.33464976087238,0,93.27063813367494
Player287,PF,208.0,127.0,19.0,Bulls,8.114917853623915,65.95059816513272,84.3879411230929,8.14472128911592,,27.814364044891082,86.34914504628183,0,82.7276457833722
Player288,C,201.0,93.0,32.0,Eagles,95.14907101767872,68.80455570741289,74.22922314869471,43.50145943402234,46.66831558308642,32.45066491689473,77.25225917625444,0,92.14181981201921
Player289,SF,191.0,89.0,35.0,Wolves,83.84918338430248,12.038757878908902,16.781459564602862,29.265509766740784,5.270978985343899,94.51224487448869,16.88336066525701,0,79.45841617816893
Player290,PF,217.0,106.0,20.0,Falcons,80.50903184956627,93.85297834731304,12.036357620998606,54.54279502117131,3.756622954398059,28.266736054115903,82.18014592542004,0,81.7414473392308
Player291,SF,218.0,73.0,34.0,Lions,82.29838050417675,18.11832790500828,6.760474947238315,13.341633552320708,71.71814470467577,46.0868735269652,76.92505592415867,0,81.22502292262854
Player292,PG,198.0,97.0,21.0,Eagles,93.27105081327613,62.27534032398411,72.40291887729212,69.16434019733182,53.80946641211113,67.13044235642798,59.67229901062171,0,95.64359636053626
Player293,PG,199.0,113.0,21.0,Lions,54.42539661136977,22.267607912308495,92.88079606878853,79.50115369284704,50.87059842162667,16.21833724078774,33.720203516895275,0,85.38432496247395
Player294,PF,181.0,89.0,31.0,Bulls,20.02820178676259,30.72164170212709,43.053582091303696,16.33544497431565,24.312453042266867,48.64423871418745,26.25086042665441,0,73.82706491081166
Player295,PF,180.0,129.0,26.0,Eagles,61.678360785254114,54.645854172812435,11.914067199604816,10.431308735188216,74.47507316299222,73.85390394759077,12.188921208035897,1,71.18750437781782
Player296,C,198.0,93.0,26.0,Tigers,74.2881493667939,41.719341856457646,51.23928207321066,14.551548278735915,16.82365791084919,86.6855213027066,50.975706690087144,0,84.44542607386859
Player297,C,207.0,119.0,35.0,Tigers,73.79173933540254,16.02256009765063,34.88319074586301,87.71275618985017,18.993474366102003,62.62592746624267,58.52608755098465,0,82.67259012073035
Player298,SF,203.0,118.0,27.0,Falcons,52.14490241668801,17.093640242084827,37.48249243499977,52.81892617563562,46.07121713482755,66.90535153169479,35.93389905157872,0,83.40936097410645
Player299,PF,217.0,120.0,38.0,Lions,6.845871933357806,41.814478816279966,62.13306241557073,46.72609960075026,28.62798621119409,12.628347258456895,47.53590676808685,0,75.97566220743408
Player300,PG,196.0,101.0,21.0,Wolves,37.11129384301278,75.72829782755008,71.87181132622024,10.671181910235427,24.746298123314638,94.57764972463471,36.35144573692667,0,85.16494152220753
Player301,C,200.0,110.0,29.0,Bulls,92.07666084633573,89.79646468477885,11.060359887316086,64.95560067569618,64.52376445533316,13.257407748448236,64.10060573207012,0,82.724873139543
Player302,C,202.0,105.0,25.0,Tigers,58.4448909757426,8.412766225938284,3.5590230806476386,86.799959189509,65.09717452185446,77.46729371817983,90.12592077965633,0,90.69890918727432
Player303,PG,195.0,127.0,19.0,Dragons,53.83319432557134,39.310390755940105,99.43303026857149,82.8185869323453,82.45170697999292,26.481632177831884,16.39202620469449,0,85.60222988054284
Player304,C,181.0,122.0,39.0,Sharks,26.885351438219352,10.024556372287662,23.272834891555185,62.60547089808013,41.77085669729759,93.35931437012516,38.14088099031234,0,84.99147285436707
Player305,SF,191.0,103.0,30.0,Sharks,36.84489199165789,1.6592480632597884,5.383052490845907,7.527871665167362,7.308509102615024,71.99595393694796,14.08686039508613,0,72.96338024080431
Player306,PF,194.0,105.0,38.0,Rhinos,89.53460891531692,66.17186826439566,18.987532909591998,11.239702717601297,27.366638492145768,75.38137129783689,62.4943770407832,0,82.00364579710201
Player307,PG,215.0,71.0,33.0,Wolves,66.64630475268358,60.24494419665878,3.895784634846422,4.930898710982468,98.00054631968169,21.905917305988332,72.88705094885958,0,81.888294322993
Player308,PF,194.0,84.0,19.0,Sharks,78.73870267523328,16.301911381488623,39.181089461717164,25.74792164924693,59.62585752327021,44.30399766351608,93.19127325974559,0,83.48743912873562
Player309,C,196.0,103.0,28.0,Rhinos,45.434542306765515,23.38128330930641,80.24017844513243,13.566146716037775,70.97370848010203,61.78131945892864,27.887192626096493,0,80.80647843451911
Player310,C,202.0,105.0,27.0,Lions,63.024721945615795,2.370775364451838,34.124444975772064,26.004804025243388,0.7357829625414536,76.99736182066009,95.02112058654302,0,81.29301930905112
